workerId;assignmentId;hitId;curtime;OSName;browserName;country;IP;trialn;shown;response;feedback;responseTime;fbcondition;phase;score
ACAUVIM5G3NL2;21KQV66RLPHIDHU4ULMKO62QCMWE6C;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391609;Windows;Chrome-22;United States;65.189.251.248;14;230;135;0;3728;-1;1;94
A1KRPGEHVB6UQV;2UE05BMJTUHYGGT2NKIADS5ZFX0LG8;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391609;Windows;Firefox-16;United States;96.239.128.168;10;442;450;442;3529;-1;-1;63
A2C7S47L8RZKZ7;2QQQ4J3NAB6BZ0SOM9PIZ1TM899ER9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391610;Windows;Chrome-22;India;101.63.185.34;21;74;80;0;3050;0;1;136
A2KLDA6MCHVV4V;249YW2GTP9RAR6I5KCX94SOI0WDTO6;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391610;Windows;Firefox-5;India;122.174.108.68;19;249;150;0;2166;0;1;145
AWQ2DG8RUK1ZS;299HRRLFQ0ON794QZV8OFEGU430QH1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391610;Windows;Chrome-23;United States;74.62.120.82;20;445;320;0;5243;-1;1;159
A34ZSF2JSRXIRP;20O618N46UXFWRHEVN5TTDSQMGBPR5;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391610;Windows;Firefox-16;United States;107.15.89.57;24;207;290;0;2777;1;1;196
A2Q27LZW3VNDIP;2YVW5XH0JPPS2GX7C0CSV75NEI0LF9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391610;Windows;Chrome-23;India;115.241.73.198;15;447;300;0;3314;1;1;118
A3MLRH6BKWKP7M;2IF46UXFCD45HQR2LOJNZKIQWPAVTA;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391610;Windows;Firefox-17;India;117.206.130.118;19;288;382;0;3031;-1;1;102
A22SZHZTF72TRM;2OKCWY2AOO2G60RPMZ7QYCM9B64334;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391610;Windows;Chrome-23;United States;209.23.243.42;19;185;210;0;3223;1;1;163
A398FQD40SOL0R;25J14IXKO2L9MVRLULXX9YOF5BUBC1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391610;Windows;Firefox-16;United States;72.18.42.139;31;329;300;0;1583;0;1;256
A2UHF7UL7G0Y78;2X2B6BFMFFOYIW6ARU6DMESFTNQXK8;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391611;Windows;Firefox-16;United States;108.14.233.119;3;226;150;226;5813;0;-1;5
A3DZJK7NGC9DPG;2FD8I9NZW6HEJK1N21N7Z86C9QFMW9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391611;Windows;Firefox-16;United States;75.132.153.17;6;315;278;315;3098;-1;-1;39
A2YZFD5B4LSA0R;2UO4ZMAZHHRR5T39MYEVXH1NAK3BKE;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391611;Windows;Chrome-22;India;106.67.183.149;9;72;99;72;4462;0;-1;69
A3K9PGO5F3KCR8;2CCYEPLSP75K50J5HEFANQETOFKXR1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391611;Linux;Firefox-7;India;117.213.59.50;8;94;120;94;3096;0;-1;51
A1QY7CBO7FNPO8;2ZKI2KYEPLSPRJXUKHNJ9OAKJAKOUS;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391611;Linux;Chrome-18;United States;172.223.132.33;16;234;200;0;3612;-1;1;97
A42HOWK7GR37J;26TVP9746OQ1C13Z51X7651TD8I1LP;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391612;Windows;Chrome-23;United States;68.230.29.118;9;118;150;118;2330;-1;-1;64
A33DZYZ8E2LO1D;2ZV6XBAT2D5NAC0EDEH0PG5WRII151;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391612;Windows;Safari-5.1;United States;99.73.182.81;15;267;300;0;2808;0;1;111
A2XM6C78S9L8UG;20SJG5TYMNCWIPHIDKJSYHX4UFIIMZ;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391612;Windows;Firefox-16;United States;186.151.136.158;19;270;211;0;2507;1;1;163
AMSWIR4J9XEIJ;2BG3W5XH0JPPCWFTWPGLYP78DHGEKH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391612;Mac;Chrome-20;United States;96.19.52.191;17;186;250;0;1970;-1;1;134
A38PDFJ9KGQGLV;22IV66RLPHITNV8586BIC2NMJYV7FM;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391612;Windows;Firefox-16;United States;69.108.138.140;1;349;100;349;12099;-1;-1;0
A2PEL01IY4YBLJ;20NJ8EBDPGFLQ9PYUA0RTDWLHRVG1X;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391612;Windows;Chrome-22;India;122.174.101.16;17;13;18;0;4836;-1;1;87
A25JVQ5GJRGMM1;2U1RJ85OZIZE10NJNXFOW5EZITEX9E;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391612;Windows;Chrome-22;India;106.211.155.150;22;117;100;0;2862;1;1;162
A3EYWJCIO1MG9W;2BI6SVQ8H88MA8JU3Z2VII1UQTYP68;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391612;Windows;Chrome-22;United States;67.41.201.244;15;215;222;0;1775;1;1;111
A1LLJH1R94P26O;2AJYNJ92NJKMKJOVH4LH4W2JML37CB;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391613;Windows;Chrome-22;United States;24.182.230.183;21;472;370;0;3571;1;1;171
A2TPIS2HB11T7R;21FDWIOV1S7S7HQ2E5S34DZBG4LYJH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391613;Windows;Chrome-23;India;183.82.179.106;2;375;320;375;7790;-1;-1;13
A1BHVRE037LMAY;2PC0COK2JE1MR3XT7WIWCOZD5WXMTJ;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391613;Windows;Firefox-14;United States;71.189.6.239;2;216;250;216;21023;0;-1;9
A3H3TOM3XQQJER;28F5F3Q0JG5TI00LU924FF9VLOAHDM;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391613;Windows;Chrome-23;Tunisia;197.2.184.3;4;299;350;299;4590;1;-1;16
ANC4V5VPVPYFN;25Y6RLPHIT3HFAN4ITX2TJQ5U3VH95;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391613;Windows;Chrome-22;United States;72.226.111.211;4;447;500;447;4044;0;-1;22
AWE8DF2ZY0LB2;20W5UUKQOYGN2AEWQJFG610ALRAFXP;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391613;Windows;Chrome-22;India;122.164.41.191;37;326;280;0;2619;1;1;190
ASFFW3A9FFHPN;2O4WA6X3YOCCZEPY3VOPZINLBTSOPW;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391614;Windows;Chrome-22;United States;68.13.55.244;3;55;30;55;2468;-1;-1;17
A398FQD40SOL0R;25J14IXKO2L9MVRLULXX9YOF5BUBC1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391614;Windows;Firefox-16;United States;72.18.42.139;32;302;300;0;1477;0;1;266
ASSVZOJI3IN9R;2Y4CF0CP5KXPDW0RG8PGAPMAGUZXW4;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391614;Windows;Chrome-22;United States;184.167.213.251;17;38;45;0;3150;1;1;148
AW9983V6TUGF8;2Z9IT3HVWAVK2KFWH1T1D2ZC2MAMET;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391614;Windows;Firefox-16;India;116.202.166.75;11;110;100;0;2472;-1;1;88
ACAUVIM5G3NL2;21KQV66RLPHIDHU4ULMKO62QCMWE6C;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391615;Windows;Chrome-22;United States;65.189.251.248;15;346;125;0;3049;-1;1;94
A2ZRJMJTE6ID97;262VKI62NJQ2LLF87KHHCBKO5R8LTH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391615;Windows;Firefox-12;India;14.99.76.81;9;126;200;126;6809;1;-1;45
AC79XT2Z4O3JZ;24PFCD45XCET7R5WRV9N9TGSXW3XZU;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391615;Windows;Chrome-22;United States;71.28.217.24;3;92;89;92;6427;1;-1;20
ABSUHBDLLVK01;2TOKUDD8XMB3AHM8YMXUZO6WXAPODI;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391615;Windows;Chrome-22;India;124.155.255.185;26;57;65;0;4209;0;1;188
AO3XB5I5QNNUI;24MU00OQKKA42W5HQDL2C80HPW5XXX;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391615;Windows;Firefox-16;United States;63.228.82.54;10;286;350;286;4841;0;-1;75
A34ZSF2JSRXIRP;20O618N46UXFWRHEVN5TTDSQMGBPR5;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391615;Windows;Firefox-16;United States;107.15.89.57;25;416;380;0;2812;1;1;206
A2KLDA6MCHVV4V;249YW2GTP9RAR6I5KCX94SOI0WDTO6;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391615;Windows;Firefox-5;India;122.174.108.68;20;114;85;0;2232;0;1;152
A2C7S47L8RZKZ7;2QQQ4J3NAB6BZ0SOM9PIZ1TM899ER9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391615;Windows;Chrome-22;India;101.63.185.34;22;254;350;0;2900;0;1;142
A42HOWK7GR37J;26TVP9746OQ1C13Z51X7651TD8I1LP;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391616;Windows;Chrome-23;United States;68.230.29.118;10;337;250;337;2047;-1;-1;71
AUKUYL50PIUMC;2CYDG67D1X3VKTX9AZB2PE1P0LDHAK;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391616;Windows;Firefox-16;United States;112.202.28.168;4;384;110;384;4684;0;-1;26
A22SZHZTF72TRM;2OKCWY2AOO2G60RPMZ7QYCM9B64334;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391616;Windows;Chrome-23;United States;209.23.243.42;20;378;410;0;3088;1;1;173
A3MLRH6BKWKP7M;2IF46UXFCD45HQR2LOJNZKIQWPAVTA;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391616;Windows;Firefox-17;India;117.206.130.118;20;482;700;0;3171;-1;1;107
A1U3PULHJJGGCC;2M8W40SPW1IN6VT7OFA3TAB94BGE1E;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391616;Windows;Chrome-22;India;202.164.138.250;10;115;80;115;3899;-1;-1;79
A3OZ288I9CBLWF;2W2ZHHRRLFQ08104PSSKNO9H9N5OFT;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391616;Linux;Chrome-20;United States;66.233.46.185;12;57;78;0;4764;-1;1;82
A3EYWJCIO1MG9W;2BI6SVQ8H88MA8JU3Z2VII1UQTYP68;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391616;Windows;Chrome-22;United States;67.41.201.244;16;167;111;0;1797;1;1;116
ACBII8A4LM01Y;2UG2L92HECWAQBG7MN3F6CP8DTJIHQ;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391616;Windows;Firefox-16;India;117.202.17.98;8;104;70;104;5884;1;-1;29
A3DZJK7NGC9DPG;2FD8I9NZW6HEJK1N21N7Z86C9QFMW9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391617;Windows;Firefox-16;United States;75.132.153.17;7;106;155;106;3448;-1;-1;44
A1LLJH1R94P26O;2AJYNJ92NJKMKJOVH4LH4W2JML37CB;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391617;Windows;Chrome-22;United States;24.182.230.183;22;429;370;0;1980;1;1;180
A25JVQ5GJRGMM1;2U1RJ85OZIZE10NJNXFOW5EZITEX9E;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391617;Windows;Chrome-22;India;106.211.155.150;23;155;100;0;2270;1;1;166
AMSWIR4J9XEIJ;2BG3W5XH0JPPCWFTWPGLYP78DHGEKH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391617;Mac;Chrome-20;United States;96.19.52.191;18;211;14;0;3000;-1;1;134
A2XM6C78S9L8UG;20SJG5TYMNCWIPHIDKJSYHX4UFIIMZ;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391617;Windows;Firefox-16;United States;186.151.136.158;20;179;215;0;2879;1;1;172
A2Q27LZW3VNDIP;2YVW5XH0JPPS2GX7C0CSV75NEI0LF9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391617;Windows;Chrome-23;India;115.241.73.198;16;140;100;0;2074;1;1;124
A398FQD40SOL0R;25J14IXKO2L9MVRLULXX9YOF5BUBC1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391617;Windows;Firefox-16;United States;72.18.42.139;33;191;300;0;1043;0;1;270
A2FV0CMG9S8CU0;2GK8SV7WGKCCFZYCALU3SHASJ06R14;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391617;Windows;Firefox-16;United States;97.80.123.111;16;346;399;0;6310;1;1;125
A2UHF7UL7G0Y78;2X2B6BFMFFOYIW6ARU6DMESFTNQXK8;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391618;Windows;Firefox-16;United States;108.14.233.119;4;424;400;424;4253;0;-1;15
AWE8DF2ZY0LB2;20W5UUKQOYGN2AEWQJFG610ALRAFXP;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391618;Windows;Chrome-22;India;122.164.41.191;38;464;400;0;2438;1;1;199
A2PEL01IY4YBLJ;20NJ8EBDPGFLQ9PYUA0RTDWLHRVG1X;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391618;Windows;Chrome-22;India;122.174.101.16;18;443;400;0;3395;-1;1;97
A1KRPGEHVB6UQV;2UE05BMJTUHYGGT2NKIADS5ZFX0LG8;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391619;Windows;Firefox-16;United States;96.239.128.168;11;67;40;0;6710;-1;1;66
AWQ2DG8RUK1ZS;299HRRLFQ0ON794QZV8OFEGU430QH1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391619;Windows;Chrome-23;United States;74.62.120.82;21;15;24;0;6744;-1;1;163
A3K9PGO5F3KCR8;2CCYEPLSP75K50J5HEFANQETOFKXR1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391619;Linux;Firefox-7;India;117.213.59.50;9;290;250;290;4844;0;-1;60
A2YZFD5B4LSA0R;2UO4ZMAZHHRR5T39MYEVXH1NAK3BKE;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391619;Windows;Chrome-22;India;106.67.183.149;10;98;102;98;4914;0;-1;79
A34ZSF2JSRXIRP;20O618N46UXFWRHEVN5TTDSQMGBPR5;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391620;Windows;Firefox-16;United States;107.15.89.57;26;113;120;0;2431;1;1;216
A33DZYZ8E2LO1D;2ZV6XBAT2D5NAC0EDEH0PG5WRII151;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391620;Windows;Safari-5.1;United States;99.73.182.81;16;69;41;0;5566;0;1;114
ANC4V5VPVPYFN;25Y6RLPHIT3HFAN4ITX2TJQ5U3VH95;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391620;Windows;Chrome-22;United States;72.226.111.211;5;363;450;363;4448;0;-1;30
ASSVZOJI3IN9R;2Y4CF0CP5KXPDW0RG8PGAPMAGUZXW4;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391620;Windows;Chrome-22;United States;184.167.213.251;18;277;175;0;3684;1;1;152
A42HOWK7GR37J;26TVP9746OQ1C13Z51X7651TD8I1LP;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391620;Windows;Chrome-23;United States;68.230.29.118;11;473;450;0;2424;-1;1;81
AW9983V6TUGF8;2Z9IT3HVWAVK2KFWH1T1D2ZC2MAMET;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391620;Windows;Firefox-16;India;116.202.166.75;12;476;500;0;3292;-1;1;98
A3EYWJCIO1MG9W;2BI6SVQ8H88MA8JU3Z2VII1UQTYP68;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391620;Windows;Chrome-22;United States;67.41.201.244;17;427;222;0;1691;1;1;118
A2KLDA6MCHVV4V;249YW2GTP9RAR6I5KCX94SOI0WDTO6;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391621;Windows;Firefox-5;India;122.174.108.68;21;440;400;0;2688;0;1;162
A1LLJH1R94P26O;2AJYNJ92NJKMKJOVH4LH4W2JML37CB;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391621;Windows;Chrome-22;United States;24.182.230.183;23;43;30;0;2110;1;1;186
A398FQD40SOL0R;25J14IXKO2L9MVRLULXX9YOF5BUBC1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391621;Windows;Firefox-16;United States;72.18.42.139;34;364;400;0;1481;0;1;280
A1QY7CBO7FNPO8;2ZKI2KYEPLSPRJXUKHNJ9OAKJAKOUS;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391622;Linux;Chrome-18;United States;172.223.132.33;17;331;250;0;2948;-1;1;104
A22SZHZTF72TRM;2OKCWY2AOO2G60RPMZ7QYCM9B64334;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391622;Windows;Chrome-23;United States;209.23.243.42;21;216;290;0;2820;1;1;180
AC79XT2Z4O3JZ;24PFCD45XCET7R5WRV9N9TGSXW3XZU;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391622;Windows;Chrome-22;United States;71.28.217.24;4;426;500;426;4587;1;-1;29
ACAUVIM5G3NL2;21KQV66RLPHIDHU4ULMKO62QCMWE6C;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391622;Windows;Chrome-22;United States;65.189.251.248;16;93;86;0;4893;-1;1;104
A3MLRH6BKWKP7M;2IF46UXFCD45HQR2LOJNZKIQWPAVTA;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391622;Windows;Firefox-17;India;117.206.130.118;21;390;750;0;2473;-1;1;109
AMSWIR4J9XEIJ;2BG3W5XH0JPPCWFTWPGLYP78DHGEKH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391622;Mac;Chrome-20;United States;96.19.52.191;19;476;450;0;2454;-1;1;144
A2TPIS2HB11T7R;21FDWIOV1S7S7HQ2E5S34DZBG4LYJH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391622;Windows;Chrome-23;India;183.82.179.106;3;376;400;376;7100;-1;-1;23
A25JVQ5GJRGMM1;2U1RJ85OZIZE10NJNXFOW5EZITEX9E;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391622;Windows;Chrome-22;India;106.211.155.150;24;81;50;0;2401;1;1;170
A3H3TOM3XQQJER;28F5F3Q0JG5TI00LU924FF9VLOAHDM;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391622;Windows;Chrome-23;Tunisia;197.2.184.3;5;312;180;312;3443;1;-1;19
AO3XB5I5QNNUI;24MU00OQKKA42W5HQDL2C80HPW5XXX;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391622;Windows;Firefox-16;United States;63.228.82.54;11;256;250;0;5087;0;1;85
A3DZJK7NGC9DPG;2FD8I9NZW6HEJK1N21N7Z86C9QFMW9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391622;Windows;Firefox-16;United States;75.132.153.17;8;467;487;467;3539;-1;-1;54
A2C7S47L8RZKZ7;2QQQ4J3NAB6BZ0SOM9PIZ1TM899ER9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391622;Windows;Chrome-22;India;101.63.185.34;23;56;70;0;3288;0;1;150
A2ZRJMJTE6ID97;262VKI62NJQ2LLF87KHHCBKO5R8LTH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391622;Windows;Firefox-12;India;14.99.76.81;10;432;458;432;4179;1;-1;55
A38PDFJ9KGQGLV;22IV66RLPHITNV8586BIC2NMJYV7FM;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391622;Windows;Firefox-16;United States;69.108.138.140;2;110;100;110;8028;-1;-1;10
ABSUHBDLLVK01;2TOKUDD8XMB3AHM8YMXUZO6WXAPODI;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391623;Windows;Chrome-22;India;124.155.255.185;27;447;390;0;5061;0;1;197
A3OZ288I9CBLWF;2W2ZHHRRLFQ08104PSSKNO9H9N5OFT;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391623;Linux;Chrome-20;United States;66.233.46.185;13;47;46;0;4017;-1;1;92
AUKUYL50PIUMC;2CYDG67D1X3VKTX9AZB2PE1P0LDHAK;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391623;Windows;Firefox-16;United States;112.202.28.168;5;107;160;107;4760;0;-1;31
AWE8DF2ZY0LB2;20W5UUKQOYGN2AEWQJFG610ALRAFXP;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391623;Windows;Chrome-22;India;122.164.41.191;39;441;400;0;2299;1;1;209
A2XM6C78S9L8UG;20SJG5TYMNCWIPHIDKJSYHX4UFIIMZ;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391623;Windows;Firefox-16;United States;186.151.136.158;21;347;403;0;2949;1;1;181
A1U3PULHJJGGCC;2M8W40SPW1IN6VT7OFA3TAB94BGE1E;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391623;Windows;Chrome-22;India;202.164.138.250;11;454;320;0;4332;-1;1;85
A2UHF7UL7G0Y78;2X2B6BFMFFOYIW6ARU6DMESFTNQXK8;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391624;Windows;Firefox-16;United States;108.14.233.119;5;240;100;240;3814;0;-1;15
A1BHVRE037LMAY;2PC0COK2JE1MR3XT7WIWCOZD5WXMTJ;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391624;Windows;Firefox-14;United States;71.189.6.239;3;209;150;209;8661;0;-1;15
ASSVZOJI3IN9R;2Y4CF0CP5KXPDW0RG8PGAPMAGUZXW4;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391624;Windows;Chrome-22;United States;184.167.213.251;19;95;50;0;2061;1;1;154
A33DZYZ8E2LO1D;2ZV6XBAT2D5NAC0EDEH0PG5WRII151;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391624;Windows;Safari-5.1;United States;99.73.182.81;17;271;220;0;2632;0;1;122
A2PEL01IY4YBLJ;20NJ8EBDPGFLQ9PYUA0RTDWLHRVG1X;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391625;Windows;Chrome-22;India;122.174.101.16;19;376;25;0;3692;-1;1;97
A3EYWJCIO1MG9W;2BI6SVQ8H88MA8JU3Z2VII1UQTYP68;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391625;Windows;Chrome-22;United States;67.41.201.244;18;257;150;0;2123;1;1;121
AWQ2DG8RUK1ZS;299HRRLFQ0ON794QZV8OFEGU430QH1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391625;Windows;Chrome-23;United States;74.62.120.82;22;479;360;0;4319;-1;1;170
A42HOWK7GR37J;26TVP9746OQ1C13Z51X7651TD8I1LP;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391625;Windows;Chrome-23;United States;68.230.29.118;12;85;100;0;2505;-1;1;90
A398FQD40SOL0R;25J14IXKO2L9MVRLULXX9YOF5BUBC1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391625;Windows;Firefox-16;United States;72.18.42.139;35;99;150;0;1560;0;1;285
A34ZSF2JSRXIRP;20O618N46UXFWRHEVN5TTDSQMGBPR5;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391625;Windows;Firefox-16;United States;107.15.89.57;27;38;49;0;3293;1;1;224
A1LLJH1R94P26O;2AJYNJ92NJKMKJOVH4LH4W2JML37CB;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391625;Windows;Chrome-22;United States;24.182.230.183;24;490;400;0;1742;1;1;194
A2FV0CMG9S8CU0;2GK8SV7WGKCCFZYCALU3SHASJ06R14;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391625;Windows;Firefox-16;United States;97.80.123.111;17;219;175;0;5206;1;1;133
A2KLDA6MCHVV4V;249YW2GTP9RAR6I5KCX94SOI0WDTO6;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391626;Windows;Firefox-5;India;122.174.108.68;22;371;350;0;2266;0;1;172
AMSWIR4J9XEIJ;2BG3W5XH0JPPCWFTWPGLYP78DHGEKH;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391626;Mac;Chrome-20;United States;96.19.52.191;20;329;300;0;2029;-1;1;154
A1KRPGEHVB6UQV;2UE05BMJTUHYGGT2NKIADS5ZFX0LG8;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391626;Windows;Firefox-16;United States;96.239.128.168;12;106;100;0;4946;-1;1;76
A3K9PGO5F3KCR8;2CCYEPLSP75K50J5HEFANQETOFKXR1;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391627;Linux;Firefox-7;India;117.213.59.50;10;260;400;260;5030;0;-1;64
ANC4V5VPVPYFN;25Y6RLPHIT3HFAN4ITX2TJQ5U3VH95;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391627;Windows;Chrome-22;United States;72.226.111.211;6;326;450;326;4742;0;-1;36
A1QY7CBO7FNPO8;2ZKI2KYEPLSPRJXUKHNJ9OAKJAKOUS;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391627;Linux;Chrome-18;United States;172.223.132.33;18;270;175;0;3283;-1;1;108
A2Q27LZW3VNDIP;2YVW5XH0JPPS2GX7C0CSV75NEI0LF9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391627;Windows;Chrome-23;India;115.241.73.198;17;344;280;0;5009;1;1;132
ACBII8A4LM01Y;2UG2L92HECWAQBG7MN3F6CP8DTJIHQ;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391627;Windows;Firefox-16;India;117.202.17.98;9;390;480;390;5344;1;-1;37
A3MLRH6BKWKP7M;2IF46UXFCD45HQR2LOJNZKIQWPAVTA;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391627;Windows;Firefox-17;India;117.206.130.118;22;68;35;0;2374;-1;1;110
A22SZHZTF72TRM;2OKCWY2AOO2G60RPMZ7QYCM9B64334;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391627;Windows;Chrome-23;United States;209.23.243.42;22;413;460;0;2955;1;1;190
A2C7S47L8RZKZ7;2QQQ4J3NAB6BZ0SOM9PIZ1TM899ER9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391627;Windows;Chrome-22;India;101.63.185.34;24;37;50;0;2292;0;1;157
A2YZFD5B4LSA0R;2UO4ZMAZHHRR5T39MYEVXH1NAK3BKE;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391627;Windows;Chrome-22;India;106.67.183.149;11;308;414;0;5226;0;1;86
A2QT68NJYAJV9P;2D5HJHP4BDDK0IBHP3O933G6Y3PY5U;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391628;an unknown OS;Safari-6;United States;71.86.229.74;1;498;175;498;9692;-1;-1;0
A3DZJK7NGC9DPG;2FD8I9NZW6HEJK1N21N7Z86C9QFMW9;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391628;Windows;Firefox-16;United States;75.132.153.17;9;146;179;146;3422;-1;-1;62
AWE8DF2ZY0LB2;20W5UUKQOYGN2AEWQJFG610ALRAFXP;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391628;Windows;Chrome-22;India;122.164.41.191;40;409;360;0;2531;1;1;218
AW9983V6TUGF8;2Z9IT3HVWAVK2KFWH1T1D2ZC2MAMET;2RCC26DG67D1HH89DVRCUK2K782E7J;1352391628;Windows;Firefox-16;India;116.202.166.75;13;361;400;0;4727;-1;1;108
