workerId;assignmentId;hitId;curtime;OSName;browserName;country;IP;trialn;shown;response;feedback;responseTime;fbcondition;phase;score
A2J2517WAWGQBW;2REVHVKCJ0114GKDHI0KWW641KX868;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405045;;;United States;71.125.243.122;21;98;46;0;;-1;1;0
A2B3YHRCG8QT00;2BG3W5XH0JPPCWFTWPGLYP78DIEKEN;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405045;Windows;Chrome-23;United States;98.111.132.148;34;74;20;0;1586;1;1;19
A2CS8ESKDX6EBA;2PD42J1LY58BRGKVYT7FQHD4ZV85Q0;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405045;Windows;Chrome-21;India;202.153.41.133;14;174;100;0;4724;-1;1;103
A3W18XZCM3572D;25IVJ8EBDPGF5K8LN7Q9XNDZBLO0FG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405045;Windows;Chrome-23;United States;68.174.235.133;8;32;40;32;2672;1;-1;65
A3E63RE3CI5ZH5;2JM8P9Y38TWWHWG1S99M6JTD9KZIZH;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405046;Windows;Chrome-23;United States;75.145.245.85;38;274;268;0;2787;-1;1;262
A2M0X98KWWCAA;22KZVXX2Q45UEY3XWREI21NV1L8Q8M;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405046;Windows;Chrome-22;United States;69.88.216.102;9;27;27;27;2260;-1;-1;67
A1QSV6T2K6P8NU;2CYDG67D1X3VKTX9AZB2PE1P0MCHAL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405046;Windows;Chrome-23;United States;75.64.167.15;15;110;80;0;3186;1;1;94
A85EHBX1CKMI2;2SY2NJQ2172ZTN3Q4MBLIVEENYVPX2;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405046;Mac;Firefox-16;United States;24.13.106.19;33;35;24;0;3583;-1;1;232
A1SJS13KVJV1V;26UDIPDOBDDPS3W5I54DEXMEWNW0BY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405046;Windows;Chrome-22;United States;108.85.210.104;16;83;90;0;5295;1;1;134
A4ZUF1F9DPHVQ;2YRFYQS1CSTM8TA0B3VII1E16KQOLZ;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405046;Linux;Firefox-10;United States;130.49.222.83;6;180;140;180;9115;1;-1;36
A33RPCZ6KOF549;20QN5F3Q0JG5DCZWA7PBA9FCLPLGCO;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405047;Windows;Chrome-23;United States;71.193.173.170;16;98;110;0;3072;0;1;114
ABOEYY9Y0PFRI;2JJJ85OZIZEH6ONYKZFQBEWSQIQAYE;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405047;Windows;Chrome-23;United States;75.64.25.219;17;225;130;0;3335;-1;1;100
A357FWP7KGPP8;2I6BDPGFL6VC9ACIPY4WOOV4L4LJ4I;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405047;Windows;Chrome-22;United States;24.231.202.163;15;99;70;0;2162;1;1;102
A2QLSHXNCHBRN4;2MGK2JE1M7PK4NY0UHFZGC07EWPPW9;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405048;Windows;Firefox-16;United States;24.60.89.121;28;459;456;0;2710;-1;1;229
A1P8M5BKOTAA8I;2QGOGQSCM6IAUG5NG5LU60OTDH2HHW;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405048;Windows;Chrome-22;United States;72.192.186.131;8;280;320;280;2538;-1;-1;49
A3NSQ31TWXF8Z6;2P5EY5COW0LGBDGHA26LI6VQNWP5W4;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405049;Windows;Firefox-16;India;180.215.178.226;17;73;20;0;4433;0;1;107
A2B3YHRCG8QT00;2BG3W5XH0JPPCWFTWPGLYP78DIEKEN;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405049;Windows;Chrome-23;United States;98.111.132.148;35;36;20;0;1570;1;1;21
A4CAM3DGFATWY;2DGH1XERSQV6Q5YYFTK3NVWDOHB08Z;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405049;Windows;Firefox-16;United States;75.94.22.70;20;378;145;0;4433;1;1;43
A2SYRFPPV9WDEG;20TSNQQ7Q670PF3TAYI18TQFUUFAUG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405050;Windows;Firefox-19;United States;66.75.77.46;27;496;600;0;2343;-1;1;206
ALEW8U625N446;2JJNDWIOV1S7C1GMRRL19YD21K1IXK;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405050;Windows;Firefox-14;Iceland;101.61.112.153;20;307;270;0;4701;-1;1;161
A3FHB2BC7J3UXZ;2SL3HVWAVKI6M1WZ0CY2599TA34GOL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405050;Windows;Chrome-23;United States;76.115.228.67;3;315;250;315;3539;1;-1;14
A3W18XZCM3572D;25IVJ8EBDPGF5K8LN7Q9XNDZBLO0FG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405050;Windows;Chrome-23;United States;68.174.235.133;9;328;400;328;2429;1;-1;73
A2J2517WAWGQBW;2REVHVKCJ0114GKDHI0KWW641KX868;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405050;;;United States;71.125.243.122;22;358;45;0;;-1;1;0
AVEEXNWYXBSGM;259VKCJ011K2RIWG7VHWC18QX3N8AY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405050;Windows;Firefox-16;United States;74.32.9.229;20;418;400;0;3825;0;1;132
A33RPCZ6KOF549;20QN5F3Q0JG5DCZWA7PBA9FCLPLGCO;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405051;Windows;Chrome-23;United States;71.193.173.170;17;126;85;0;1951;0;1;119
A3E63RE3CI5ZH5;2JM8P9Y38TWWHWG1S99M6JTD9KZIZH;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405051;Windows;Chrome-23;United States;75.145.245.85;39;28;25;0;2778;-1;1;271
A1QSV6T2K6P8NU;2CYDG67D1X3VKTX9AZB2PE1P0MCHAL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405051;Windows;Chrome-23;United States;75.64.167.15;16;123;100;0;2861;1;1;102
A2M0X98KWWCAA;22KZVXX2Q45UEY3XWREI21NV1L8Q8M;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405051;Windows;Chrome-22;United States;69.88.216.102;10;118;150;118;2729;-1;-1;75
A2CS8ESKDX6EBA;2PD42J1LY58BRGKVYT7FQHD4ZV85Q0;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405052;Windows;Chrome-21;India;202.153.41.133;15;72;50;0;3854;-1;1;109
A357FWP7KGPP8;2I6BDPGFL6VC9ACIPY4WOOV4L4LJ4I;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405052;Windows;Chrome-22;United States;24.231.202.163;16;179;90;0;2001;1;1;103
A1SJS13KVJV1V;26UDIPDOBDDPS3W5I54DEXMEWNW0BY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405053;Windows;Chrome-22;United States;108.85.210.104;17;491;480;0;4333;1;1;144
ABOEYY9Y0PFRI;2JJJ85OZIZEH6ONYKZFQBEWSQIQAYE;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405053;Windows;Chrome-23;United States;75.64.25.219;18;108;89;0;3120;-1;1;108
A85EHBX1CKMI2;2SY2NJQ2172ZTN3Q4MBLIVEENYVPX2;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405053;Mac;Firefox-16;United States;24.13.106.19;34;64;57;0;4577;-1;1;241
A2QLSHXNCHBRN4;2MGK2JE1M7PK4NY0UHFZGC07EWPPW9;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405053;Windows;Firefox-16;United States;24.60.89.121;29;352;389;0;2652;-1;1;239
A2B3YHRCG8QT00;2BG3W5XH0JPPCWFTWPGLYP78DIEKEN;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405054;Windows;Chrome-23;United States;98.111.132.148;36;433;80;0;2447;1;1;21
A2SYRFPPV9WDEG;20TSNQQ7Q670PF3TAYI18TQFUUFAUG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405054;Windows;Firefox-19;United States;66.75.77.46;28;83;50;0;1915;-1;1;209
A1P8M5BKOTAA8I;2QGOGQSCM6IAUG5NG5LU60OTDH2HHW;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405054;Windows;Chrome-22;United States;72.192.186.131;9;325;280;325;3539;-1;-1;58
A3FHB2BC7J3UXZ;2SL3HVWAVKI6M1WZ0CY2599TA34GOL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405054;Windows;Chrome-23;United States;76.115.228.67;4;17;25;17;2352;1;-1;19
A4CAM3DGFATWY;2DGH1XERSQV6Q5YYFTK3NVWDOHB08Z;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405054;Windows;Firefox-16;United States;75.94.22.70;21;306;115;0;2848;1;1;43
A33RPCZ6KOF549;20QN5F3Q0JG5DCZWA7PBA9FCLPLGCO;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405055;Windows;Chrome-23;United States;71.193.173.170;18;73;52;0;2253;0;1;125
A3NSQ31TWXF8Z6;2P5EY5COW0LGBDGHA26LI6VQNWP5W4;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405055;Windows;Firefox-16;India;180.215.178.226;18;447;500;0;3189;0;1;116
A3E63RE3CI5ZH5;2JM8P9Y38TWWHWG1S99M6JTD9KZIZH;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405055;Windows;Chrome-23;United States;75.145.245.85;40;316;250;0;2066;-1;1;279
A3W18XZCM3572D;25IVJ8EBDPGF5K8LN7Q9XNDZBLO0FG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405055;Windows;Chrome-23;United States;68.174.235.133;10;127;220;127;3413;1;-1;76
A4ZUF1F9DPHVQ;2YRFYQS1CSTM8TA0B3VII1E16KQOLZ;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405056;Linux;Firefox-10;United States;130.49.222.83;7;264;250;264;7073;1;-1;46
ALEW8U625N446;2JJNDWIOV1S7C1GMRRL19YD21K1IXK;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405056;Windows;Firefox-14;Iceland;101.61.112.153;21;464;350;0;3367;-1;1;168
AVEEXNWYXBSGM;259VKCJ011K2RIWG7VHWC18QX3N8AY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405056;Windows;Firefox-16;United States;74.32.9.229;21;19;15;0;3499;0;1;140
A2J2517WAWGQBW;2REVHVKCJ0114GKDHI0KWW641KX868;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405056;;;United States;71.125.243.122;23;171;43;0;;-1;1;0
A357FWP7KGPP8;2I6BDPGFL6VC9ACIPY4WOOV4L4LJ4I;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405057;Windows;Chrome-22;United States;24.231.202.163;17;490;400;0;3113;1;1;111
A2CS8ESKDX6EBA;2PD42J1LY58BRGKVYT7FQHD4ZV85Q0;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405057;Windows;Chrome-21;India;202.153.41.133;16;428;350;0;3286;-1;1;117
A2SYRFPPV9WDEG;20TSNQQ7Q670PF3TAYI18TQFUUFAUG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405057;Windows;Firefox-19;United States;66.75.77.46;29;241;150;0;1844;-1;1;213
A2B3YHRCG8QT00;2BG3W5XH0JPPCWFTWPGLYP78DIEKEN;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405058;Windows;Chrome-23;United States;98.111.132.148;37;46;20;0;2105;1;1;21
A2M0X98KWWCAA;22KZVXX2Q45UEY3XWREI21NV1L8Q8M;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405058;Windows;Chrome-22;United States;69.88.216.102;11;390;300;0;2906;-1;1;82
A2QLSHXNCHBRN4;2MGK2JE1M7PK4NY0UHFZGC07EWPPW9;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405058;Windows;Firefox-16;United States;24.60.89.121;30;480;478;0;3227;-1;1;249
A4CAM3DGFATWY;2DGH1XERSQV6Q5YYFTK3NVWDOHB08Z;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405059;Windows;Firefox-16;United States;75.94.22.70;22;487;200;0;2142;1;1;43
A1QSV6T2K6P8NU;2CYDG67D1X3VKTX9AZB2PE1P0MCHAL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405059;Windows;Chrome-23;United States;75.64.167.15;17;110;60;0;5525;1;1;104
A1SJS13KVJV1V;26UDIPDOBDDPS3W5I54DEXMEWNW0BY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405059;Windows;Chrome-22;United States;108.85.210.104;18;336;220;0;3735;1;1;149
A1P8M5BKOTAA8I;2QGOGQSCM6IAUG5NG5LU60OTDH2HHW;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405059;Windows;Chrome-22;United States;72.192.186.131;10;57;55;57;2650;-1;-1;68
ABOEYY9Y0PFRI;2JJJ85OZIZEH6ONYKZFQBEWSQIQAYE;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405059;Windows;Chrome-23;United States;75.64.25.219;19;324;295;0;3677;-1;1;118
A33RPCZ6KOF549;20QN5F3Q0JG5DCZWA7PBA9FCLPLGCO;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405059;Windows;Chrome-23;United States;71.193.173.170;19;470;510;0;2530;0;1;135
A85EHBX1CKMI2;2SY2NJQ2172ZTN3Q4MBLIVEENYVPX2;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405059;Mac;Firefox-16;United States;24.13.106.19;35;358;321;0;4123;-1;1;250
A4HAK0SRN44VK;2OWBLYHVI44OCGXUSJ4NKZSE3MY2W0;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405059;Windows;Chrome-23;India;120.62.182.171;1;86;120;86;18669;0;-1;6
A2N2KQXUPLNDWI;25CCJ011K2743LMTO7X1EN49NU7AC5;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405060;Windows;Firefox-16;United States;24.173.74.242;18;202;100;0;17384;-1;1;75
A3FHB2BC7J3UXZ;2SL3HVWAVKI6M1WZ0CY2599TA34GOL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405060;Windows;Chrome-23;United States;76.115.228.67;5;118;105;118;2499;1;-1;28
A3E63RE3CI5ZH5;2JM8P9Y38TWWHWG1S99M6JTD9KZIZH;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405060;Windows;Chrome-23;United States;75.145.245.85;41;159;250;138;2197;-1;2;281
A3W18XZCM3572D;25IVJ8EBDPGF5K8LN7Q9XNDZBLO0FG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405061;Windows;Chrome-23;United States;68.174.235.133;11;23;35;0;2721;1;1;81
A2J2517WAWGQBW;2REVHVKCJ0114GKDHI0KWW641KX868;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405061;;;United States;71.125.243.122;24;80;78;0;;-1;1;0
A3NSQ31TWXF8Z6;2P5EY5COW0LGBDGHA26LI6VQNWP5W4;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405061;Windows;Firefox-16;India;180.215.178.226;19;36;30;0;3701;0;1;125
A2B3YHRCG8QT00;2BG3W5XH0JPPCWFTWPGLYP78DIEKEN;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405062;Windows;Chrome-23;United States;98.111.132.148;38;106;30;0;1759;1;1;21
ALEW8U625N446;2JJNDWIOV1S7C1GMRRL19YD21K1IXK;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405062;Windows;Firefox-14;Iceland;101.61.112.153;22;191;200;0;3066;-1;1;178
A2SYRFPPV9WDEG;20TSNQQ7Q670PF3TAYI18TQFUUFAUG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405062;Windows;Firefox-19;United States;66.75.77.46;30;81;75;0;2081;-1;1;223
A2M0X98KWWCAA;22KZVXX2Q45UEY3XWREI21NV1L8Q8M;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405062;Windows;Chrome-22;United States;69.88.216.102;12;294;400;0;2143;-1;1;89
AW9ZOO8HYRHX0;2QXR98D8J3VERA51RYPCM3MFD53GWX;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405062;Windows;Chrome-23;United States;69.142.76.51;1;18;50;18;7025;1;-1;0
AVEEXNWYXBSGM;259VKCJ011K2RIWG7VHWC18QX3N8AY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405062;Windows;Firefox-16;United States;74.32.9.229;22;41;29;0;3901;0;1;146
A357FWP7KGPP8;2I6BDPGFL6VC9ACIPY4WOOV4L4LJ4I;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405063;Windows;Chrome-22;United States;24.231.202.163;18;72;50;0;3925;1;1;117
A1QSV6T2K6P8NU;2CYDG67D1X3VKTX9AZB2PE1P0MCHAL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405064;Windows;Chrome-23;United States;75.64.167.15;18;36;15;0;2818;1;1;104
A2QLSHXNCHBRN4;2MGK2JE1M7PK4NY0UHFZGC07EWPPW9;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405064;Windows;Firefox-16;United States;24.60.89.121;31;302;256;0;3159;-1;1;258
A1P8M5BKOTAA8I;2QGOGQSCM6IAUG5NG5LU60OTDH2HHW;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405064;Windows;Chrome-22;United States;72.192.186.131;11;178;220;0;3116;-1;1;76
A33RPCZ6KOF549;20QN5F3Q0JG5DCZWA7PBA9FCLPLGCO;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405064;Windows;Chrome-23;United States;71.193.173.170;20;428;511;0;2653;0;1;144
A1SJS13KVJV1V;26UDIPDOBDDPS3W5I54DEXMEWNW0BY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405064;Windows;Chrome-22;United States;108.85.210.104;19;252;235;0;3606;1;1;159
A85EHBX1CKMI2;2SY2NJQ2172ZTN3Q4MBLIVEENYVPX2;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405065;Mac;Firefox-16;United States;24.13.106.19;36;73;70;0;3103;-1;1;260
A3E63RE3CI5ZH5;2JM8P9Y38TWWHWG1S99M6JTD9KZIZH;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405065;Windows;Chrome-23;United States;75.145.245.85;42;70;150;63;2600;-1;2;281
A4CAM3DGFATWY;2DGH1XERSQV6Q5YYFTK3NVWDOHB08Z;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405065;Windows;Firefox-16;United States;75.94.22.70;23;89;54;0;4041;1;1;46
ABOEYY9Y0PFRI;2JJJ85OZIZEH6ONYKZFQBEWSQIQAYE;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405065;Windows;Chrome-23;United States;75.64.25.219;20;202;103;0;4077;-1;1;119
A3FHB2BC7J3UXZ;2SL3HVWAVKI6M1WZ0CY2599TA34GOL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405065;Windows;Chrome-23;United States;76.115.228.67;6;85;135;85;3637;1;-1;32
A2B3YHRCG8QT00;2BG3W5XH0JPPCWFTWPGLYP78DIEKEN;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405066;Windows;Chrome-23;United States;98.111.132.148;39;177;40;0;2316;1;1;21
A2SYRFPPV9WDEG;20TSNQQ7Q670PF3TAYI18TQFUUFAUG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405066;Windows;Firefox-19;United States;66.75.77.46;31;309;150;0;1825;-1;1;224
A4ZUF1F9DPHVQ;2YRFYQS1CSTM8TA0B3VII1E16KQOLZ;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405066;Linux;Firefox-10;United States;130.49.222.83;8;307;350;307;8697;1;-1;55
AW9ZOO8HYRHX0;2QXR98D8J3VERA51RYPCM3MFD53GWX;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405066;Windows;Chrome-23;United States;69.142.76.51;2;26;50;26;2001;1;-1;2
A2J2517WAWGQBW;2REVHVKCJ0114GKDHI0KWW641KX868;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405066;;;United States;71.125.243.122;25;98;23;0;;-1;1;0
A2M0X98KWWCAA;22KZVXX2Q45UEY3XWREI21NV1L8Q8M;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405067;Windows;Chrome-22;United States;69.88.216.102;13;215;250;0;2471;-1;1;98
A3W18XZCM3572D;25IVJ8EBDPGF5K8LN7Q9XNDZBLO0FG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405067;Windows;Chrome-23;United States;68.174.235.133;12;64;60;0;4095;1;1;91
A2CS8ESKDX6EBA;2PD42J1LY58BRGKVYT7FQHD4ZV85Q0;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405067;Windows;Chrome-21;India;202.153.41.133;17;36;35;0;7167;-1;1;127
A2N2KQXUPLNDWI;25CCJ011K2743LMTO7X1EN49NU7AC5;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405068;Windows;Firefox-16;United States;24.173.74.242;19;41;80;0;5739;-1;1;76
A357FWP7KGPP8;2I6BDPGFL6VC9ACIPY4WOOV4L4LJ4I;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405068;Windows;Chrome-22;United States;24.231.202.163;19;45;30;0;1995;1;1;122
A33RPCZ6KOF549;20QN5F3Q0JG5DCZWA7PBA9FCLPLGCO;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405068;Windows;Chrome-23;United States;71.193.173.170;21;35;22;0;2263;0;1;148
A1P8M5BKOTAA8I;2QGOGQSCM6IAUG5NG5LU60OTDH2HHW;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405069;Windows;Chrome-22;United States;72.192.186.131;12;310;500;0;2786;-1;1;80
A1QSV6T2K6P8NU;2CYDG67D1X3VKTX9AZB2PE1P0MCHAL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405069;Windows;Chrome-23;United States;75.64.167.15;19;294;300;0;2982;1;1;114
A2QLSHXNCHBRN4;2MGK2JE1M7PK4NY0UHFZGC07EWPPW9;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405069;Windows;Firefox-16;United States;24.60.89.121;32;498;399;0;2914;-1;1;266
A3NSQ31TWXF8Z6;2P5EY5COW0LGBDGHA26LI6VQNWP5W4;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405069;Windows;Firefox-16;India;180.215.178.226;20;362;200;0;5017;0;1;127
ALEW8U625N446;2JJNDWIOV1S7C1GMRRL19YD21K1IXK;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405069;Windows;Firefox-14;Iceland;101.61.112.153;23;367;270;0;4876;-1;1;185
A4CAM3DGFATWY;2DGH1XERSQV6Q5YYFTK3NVWDOHB08Z;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405070;Windows;Firefox-16;United States;75.94.22.70;24;301;145;0;2886;1;1;47
A3E63RE3CI5ZH5;2JM8P9Y38TWWHWG1S99M6JTD9KZIZH;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405070;Windows;Chrome-23;United States;75.145.245.85;43;157;150;137;1905;-1;2;291
A2B3YHRCG8QT00;2BG3W5XH0JPPCWFTWPGLYP78DIEKEN;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405070;Windows;Chrome-23;United States;98.111.132.148;40;133;50;0;2448;1;1;21
A2SYRFPPV9WDEG;20TSNQQ7Q670PF3TAYI18TQFUUFAUG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405071;Windows;Firefox-19;United States;66.75.77.46;32;280;250;0;2351;-1;1;233
AVEEXNWYXBSGM;259VKCJ011K2RIWG7VHWC18QX3N8AY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405071;Windows;Firefox-16;United States;74.32.9.229;23;479;399;0;5697;0;1;155
A3FHB2BC7J3UXZ;2SL3HVWAVKI6M1WZ0CY2599TA34GOL;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405071;Windows;Chrome-23;United States;76.115.228.67;7;221;165;221;3177;1;-1;39
ABOEYY9Y0PFRI;2JJJ85OZIZEH6ONYKZFQBEWSQIQAYE;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405071;Windows;Chrome-23;United States;75.64.25.219;21;287;199;0;3198;-1;1;125
A33OKQRU00D6AH;2I64BLYHVI4486FTJ5ZDTEZV47HV11;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405071;Windows;Firefox-16;India;14.99.102.43;4;85;30;85;29594;-1;-1;15
A1SJS13KVJV1V;26UDIPDOBDDPS3W5I54DEXMEWNW0BY;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405071;Windows;Chrome-22;United States;108.85.210.104;20;344;349;0;4837;1;1;169
A85EHBX1CKMI2;2SY2NJQ2172ZTN3Q4MBLIVEENYVPX2;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405071;Mac;Firefox-16;United States;24.13.106.19;37;258;356;0;4693;-1;1;266
A3W18XZCM3572D;25IVJ8EBDPGF5K8LN7Q9XNDZBLO0FG;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405072;Windows;Chrome-23;United States;68.174.235.133;13;37;40;0;2593;1;1;101
AW9ZOO8HYRHX0;2QXR98D8J3VERA51RYPCM3MFD53GWX;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405072;Windows;Chrome-23;United States;69.142.76.51;3;211;150;211;3381;1;-1;8
A2M0X98KWWCAA;22KZVXX2Q45UEY3XWREI21NV1L8Q8M;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405072;Windows;Chrome-22;United States;69.88.216.102;14;28;35;0;2976;-1;1;106
A2J2517WAWGQBW;2REVHVKCJ0114GKDHI0KWW641KX868;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405072;;;United States;71.125.243.122;26;344;49;0;;-1;1;0
A4HAK0SRN44VK;2OWBLYHVI44OCGXUSJ4NKZSE3MY2W0;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405073;Windows;Chrome-23;India;120.62.182.171;2;95;120;95;10174;0;-1;14
A2WB6PTJR698VP;23EOFXRDS4ICLSBML8AFS11DVFNUX3;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405073;Windows;Chrome-23;Macedonia, The Former Yugoslav Republic of;95.86.9.112;19;21;150;0;56409;-1;1;77
A33RPCZ6KOF549;20QN5F3Q0JG5DCZWA7PBA9FCLPLGCO;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405073;Windows;Chrome-23;United States;71.193.173.170;22;184;104;0;3057;0;1;150
A2CS8ESKDX6EBA;2PD42J1LY58BRGKVYT7FQHD4ZV85Q0;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405073;Windows;Chrome-21;India;202.153.41.133;18;79;75;0;3566;-1;1;137
A4ZUF1F9DPHVQ;2YRFYQS1CSTM8TA0B3VII1E16KQOLZ;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405074;Linux;Firefox-10;United States;130.49.222.83;9;11;12;11;5220;1;-1;65
A2B3YHRCG8QT00;2BG3W5XH0JPPCWFTWPGLYP78DIEKEN;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405074;Windows;Chrome-23;United States;98.111.132.148;41;163;50;188;1532;1;2;21
A3NSQ31TWXF8Z6;2P5EY5COW0LGBDGHA26LI6VQNWP5W4;2JMSMEZZ2MIK61M3600Y98TXP575MV;1352405074;Windows;Firefox-16;India;180.215.178.226;21;43;30;0;2534;0;1;133
